qid,question,answer,qid.1,question.1,answer.1,concepts,numbers,units,relations,cn_result
212,which one has one has functional similarity with lysosome?,bone cell,212,which one has one has functional similarity with lysosome?,bone cell,"['bone', 'similarity', 'cell', 'functional', 'lysosome']",['one'],['m'],[],"{'display': [{'head': 'l_shaped', 'relation': 'relatedto', 'tail': 'l', 'score': -10.377949714660645}], 'graph_edges': [(1390617, -10.377949714660645, None)]}"
213,what is the optimum temperature for respiration?,20\degree c - 25\degree c,213,what is the optimum temperature for respiration?,20\degree c - 25\degree c,"['respiration', 'temperature', 'optimum', 'c']",['20\\degree'],"['m', 'deg']",[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'air_conditioned', 'score': -10.062982559204102}, {'head': 'a', 'relation': 'relatedto', 'tail': 'absolute_temperature', 'score': -11.680073791345041}, {'head': 'c', 'relation': 'relatedto', 'tail': 'degree_centigrade', 'score': -12.096666526794435}], 'graph_edges': [(837686, -10.062982559204102, None), (638437, -11.680073791345041, None), (2263681, -12.096666526794435, None)]}"
213,what is the optimum temperature for respiration?,20\degree c - 35\degree c,213,what is the optimum temperature for respiration?,20\degree c - 35\degree c,"['respiration', 'temperature', 'optimum', 'c']",['20\\degree'],"['m', 'deg']",[],"{'display': [{'head': 'air_conditioning', 'relation': 'relatedto', 'tail': 'c', 'score': -9.84761249957616}, {'head': 'c', 'relation': 'relatedto', 'tail': 'air_conditioning', 'score': -10.074116706848145}, {'head': 'c', 'relation': 'relatedto', 'tail': 'air_conditioning', 'score': -10.074116706848145}], 'graph_edges': [(2239586, -9.84761249957616, None), (837713, -10.074116706848145, None), (837688, -10.074116706848145, None), (2263681, -11.648998915248981, None), (638437, -11.691324043273926, None), (837686, -12.66065898352558, None)]}"
213,what is the optimum temperature for respiration?,20\degree c - 40\degree c,213,what is the optimum temperature for respiration?,20\degree c - 40\degree c,"['respiration', 'temperature', 'optimum', 'c']","['40\\degree', '20\\degree']","['m', 'deg']",[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'degree_centigrade', 'score': -9.26573657989502}, {'head': 'c', 'relation': 'relatedto', 'tail': 'air_conditioned', 'score': -11.138752060976492}, {'head': 'a', 'relation': 'relatedto', 'tail': 'absolute_temperature', 'score': -11.755792427062989}], 'graph_edges': [(2263681, -9.26573657989502, None), (837686, -11.138752060976492, None), (638437, -11.755792427062989, None)]}"
213,what is the optimum temperature for respiration?,20\degree c - 45\degree c,213,what is the optimum temperature for respiration?,20\degree c - 45\degree c,"['respiration', 'temperature', 'optimum', 'c']",['20\\degree'],"['m', 'deg']",[],"{'display': [{'head': 'air_conditioning', 'relation': 'relatedto', 'tail': 'c', 'score': -9.47282886505127}, {'head': 'c', 'relation': 'relatedto', 'tail': 'degree_centigrade', 'score': -11.24344391833855}, {'head': 'a', 'relation': 'relatedto', 'tail': 'absolute_temperature', 'score': -11.455620193481446}], 'graph_edges': [(2239586, -9.47282886505127, None), (2263681, -11.24344391833855, None), (638437, -11.455620193481446, None), (837686, -11.756179494839513, None)]}"
214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",i and ii,214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",i and ii,"['ii', 'stage', 'cell', 'process', '.', 'correct', 'take', 'c_{6}h_{12}o_{6', 'iii', 'mitochondria', 'molecule', 'c_{3}h_{4}o_{3', 'place', 'produce', 'i.', 'inital', 'stem-', 'neat', '\\xrightarrow{enzyme', 'atp', 'respiration', 'acrobic', 'anacrobic']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -8.530467108077191}, {'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -8.654828071594238}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -9.158547672424366}], 'graph_edges': [(2263683, -8.530467108077191, None), (837681, -8.654828071594238, None), (2421291, -9.158547672424366, None), (2234990, -9.313926029956573, None), (2234987, -9.3674052383928, None), (2367741, -9.433206550600717, None), (337591, -9.52187753659559, None), (2311308, -9.53624334250275, None), (2263684, -9.912823147201951, None), (2263685, -10.94810152053833, None)]}"
214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",i and iii,214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",i and iii,"['ii', 'stage', 'cell', 'process', '.', 'correct', 'take', 'c_{6}h_{12}o_{6', 'iii', 'mitochondria', 'molecule', 'c_{3}h_{4}o_{3', 'place', 'produce', 'i.', 'inital', 'stem-', 'neat', '\\xrightarrow{enzyme', 'atp', 'respiration', 'acrobic', 'anacrobic']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -8.503652950170801}, {'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -8.604366302490234}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -9.107155476734885}], 'graph_edges': [(2263683, -8.503652950170801, None), (837681, -8.604366302490234, None), (2421291, -9.107155476734885, None), (2234990, -9.282705586150295, None), (2234987, -9.326682656995521, None), (2367741, -9.415995992912311, None), (337591, -9.463177839488798, None), (2311308, -9.519172191410986, None), (2263684, -9.84230191549956, None), (2263685, -10.864205837249756, None)]}"
214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",ii and iii,214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?",ii and iii,"['ii', 'stage', 'cell', 'process', '.', 'correct', 'take', 'c_{6}h_{12}o_{6', 'iii', 'mitochondria', 'molecule', 'c_{3}h_{4}o_{3', 'place', 'produce', 'i.', 'inital', 'stem-', 'neat', '\\xrightarrow{enzyme', 'atp', 'respiration', 'acrobic', 'anacrobic']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -8.450311649554575}, {'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -8.542152614728396}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -8.917658805847168}], 'graph_edges': [(2263683, -8.450311649554575, None), (837681, -8.542152614728396, None), (2421291, -8.917658805847168, None), (2234990, -9.098174573726183, None), (2234987, -9.179330342552188, None), (2367741, -9.302088785798894, None), (337591, -9.341578228977246, None), (2311308, -9.35132313294906, None), (2263684, -9.735003554804937, None), (2263685, -10.777869033813477, None)]}"
214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?","i, ii and iii",214,"c_{6}h_{12}o_{6} \xrightarrow{enzyme} c_{3}h_{4}o_{3} the process of the stem-
i. is the inital stage of both acrobic and anacrobic respiration
ii. takes place in the mitochondria of a cell
iii. produces & molecules of neat atp
which one is correct?","i, ii and iii","['ii', 'stage', 'cell', 'process', '.', 'correct', 'take', 'c_{6}h_{12}o_{6', 'iii', 'mitochondria', 'molecule', 'c_{3}h_{4}o_{3', 'place', 'produce', 'i.', 'inital', 'stem-', 'neat', '\\xrightarrow{enzyme', 'atp', 'respiration', 'acrobic', 'anacrobic']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -8.573720932006836}, {'head': 'chemical_symbol_of_oxygen', 'relation': 'hasproperty', 'tail': 'o', 'score': -9.257837980620046}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -9.313778060305108}], 'graph_edges': [(837681, -8.573720932006836, None), (337591, -9.257837980620046, None), (2421291, -9.313778060305108, None), (2367741, -9.37357463423536, None), (2234987, -9.393058209355928, None), (2234990, -9.45175620916054, None), (2263684, -9.621484993227217, None), (2311308, -9.649191179021537, None), (2263685, -10.72737169265747, None)]}"
215,in which tissue matrix is nearly absent?,connective,215,in which tissue matrix is nearly absent?,connective,"['absent', 'tissue', 'matrix', 'connective']",[],['m'],[],"{'display': [], 'graph_edges': []}"
215,in which tissue matrix is nearly absent?,epithelial,215,in which tissue matrix is nearly absent?,epithelial,"['epithelial', 'absent', 'tissue', 'matrix']",[],['m'],[],"{'display': [], 'graph_edges': []}"
215,in which tissue matrix is nearly absent?,muscular,215,in which tissue matrix is nearly absent?,muscular,"['tissue', 'absent', 'muscular', 'matrix']",[],['m'],[],"{'display': [], 'graph_edges': []}"
215,in which tissue matrix is nearly absent?,nerve,215,in which tissue matrix is nearly absent?,nerve,"['absent', 'tissue', 'nerve', 'matrix']",[],['m'],[],"{'display': [], 'graph_edges': []}"
216,which of the following flower has many groups of filament?,shimul,216,which of the following flower has many groups of filament?,shimul,"['flower', 'shimul', 'follow', 'group', 'filament']",[],['m'],[],"{'display': [{'head': 'f', 'relation': 'relatedto', 'tail': 'fluorine', 'score': -10.316996574401855}, {'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -12.245433521270753}], 'graph_edges': [(2301511, -10.316996574401855, None), (434984, -12.245433521270753, None)]}"
216,which of the following flower has many groups of filament?,pea,216,which of the following flower has many groups of filament?,pea,"['flower', 'follow', 'pea', 'group', 'filament']",[],['m'],[],"{'display': [{'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -9.525968551635742}], 'graph_edges': [(434984, -9.525968551635742, None)]}"
216,which of the following flower has many groups of filament?,chinese hibiscus,216,which of the following flower has many groups of filament?,chinese hibiscus,"['flower', 'follow', 'hibiscus', 'group', 'chinese', 'filament']",[],['m'],[],"{'display': [{'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -9.30130386352539}], 'graph_edges': [(434984, -9.30130386352539, None)]}"
216,which of the following flower has many groups of filament?,datura,216,which of the following flower has many groups of filament?,datura,"['flower', 'datura', 'follow', 'group', 'filament']",[],['m'],[],"{'display': [{'head': 'f', 'relation': 'relatedto', 'tail': 'fluorine', 'score': -10.288902282714844}, {'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -12.297184276580811}], 'graph_edges': [(2301511, -10.288902282714844, None), (434984, -12.297184276580811, None)]}"
217,in which of the following stone cell is present?,palm,217,in which of the following stone cell is present?,palm,"['present', 'cell', 'palm', 'follow', 'stone']",[],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'cytosine', 'score': -10.576047897338867}, {'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -11.837385905220161}, {'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -13.53419457419186}], 'graph_edges': [(2263684, -10.576047897338867, None), (2263683, -11.837385905220161, None), (837681, -13.53419457419186, None), (628052, -14.557099914550781, None)]}"
217,in which of the following stone cell is present?,banana,217,in which of the following stone cell is present?,banana,"['present', 'banana', 'cell', 'follow', 'stone']",[],[],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'bcpl', 'score': -10.955626917492664}, {'head': 'c', 'relation': 'relatedto', 'tail': 'vitamin_c', 'score': -11.333185195922852}, {'head': 'c', 'relation': 'relatedto', 'tail': 'cytosine', 'score': -11.399587552259764}], 'graph_edges': [(837676, -10.955626917492664, None), (2263686, -11.333185195922852, None), (2263684, -11.399587552259764, None), (2250186, -11.990776509380638, None), (2263679, -12.999692724423314, None), (2263683, -14.355029964447022, None)]}"
217,in which of the following stone cell is present?,bamboo,217,in which of the following stone cell is present?,bamboo,"['present', 'cell', 'bamboo', 'follow', 'stone']",[],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -10.971755981445312}], 'graph_edges': [(2263683, -10.971755981445312, None)]}"
217,in which of the following stone cell is present?,cycus,217,in which of the following stone cell is present?,cycus,"['present', 'cell', 'follow', 'stone', 'cycus']",[],[],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'bcpl', 'score': -10.321170214378244}, {'head': 'c', 'relation': 'relatedto', 'tail': 'dry_cell_battery', 'score': -11.115057945251465}, {'head': 'c', 'relation': 'relatedto', 'tail': 'cytosine', 'score': -11.522651195526123}], 'graph_edges': [(837676, -10.321170214378244, None), (837681, -11.115057945251465, None), (2263684, -11.522651195526123, None), (2263685, -11.688236093928994, None), (2263683, -11.773190740993432, None), (868506, -11.998010316915263, None)]}"
218,how many essential parts are there in a flower?,2,218,how many essential parts are there in a flower?,2,"['essential', 'part', 'flower']",['2'],['m'],[],"{'display': [{'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -10.690534591674805}, {'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -12.414227724974003}, {'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -13.450753021240235}], 'graph_edges': [(434984, -10.690534591674805, None), (627766, -12.414227724974003, None), (628052, -13.450753021240235, None)]}"
218,how many essential parts are there in a flower?,3,218,how many essential parts are there in a flower?,3,"['essential', 'part', 'flower']",['3'],['m'],[],"{'display': [{'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -10.100702285766602}, {'head': 'e', 'relation': 'isa', 'tail': 'flowering_plant', 'score': -11.24798745111483}, {'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -13.25615644454956}], 'graph_edges': [(627766, -10.100702285766602, None), (434984, -11.24798745111483, None), (628052, -13.25615644454956, None)]}"
